Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,facs_sorting,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,passage,Platform,ReleaseDate,sample_acc,Sample Name,source_name,SRA Study
SRR2979239,RNA-Seq,51,PRJNA305280,SAMN04323115,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468828,not sorted,GSM1966547,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,225,127,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193785,GSM1966547,undifferentiated human embryonic stem cells,SRP067036
SRR2979240,RNA-Seq,51,PRJNA305280,SAMN04323116,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468829,not sorted,GSM1966548,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,212,118,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193783,GSM1966548,undifferentiated human embryonic stem cells,SRP067036
SRR2979241,RNA-Seq,51,PRJNA305280,SAMN04323117,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468830,not sorted,GSM1966549,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,229,129,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193782,GSM1966549,undifferentiated human embryonic stem cells,SRP067036
SRR2979242,RNA-Seq,51,PRJNA305280,SAMN04323118,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468831,not sorted,GSM1966550,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,136,76,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193780,GSM1966550,undifferentiated human embryonic stem cells,SRP067036
SRR2979243,RNA-Seq,51,PRJNA305280,SAMN04323119,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468832,not sorted,GSM1966551,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,172,98,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193781,GSM1966551,undifferentiated human embryonic stem cells,SRP067036
SRR2979244,RNA-Seq,51,PRJNA305280,SAMN04323120,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468833,not sorted,GSM1966552,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,179,100,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193779,GSM1966552,undifferentiated human embryonic stem cells,SRP067036
SRR2979245,RNA-Seq,51,PRJNA305280,SAMN04323121,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468834,not sorted,GSM1966553,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,146,88,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193778,GSM1966553,undifferentiated human embryonic stem cells,SRP067036
SRR2979246,RNA-Seq,51,PRJNA305280,SAMN04323122,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468835,not sorted,GSM1966554,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,207,116,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193777,GSM1966554,undifferentiated human embryonic stem cells,SRP067036
SRR2979247,RNA-Seq,51,PRJNA305280,SAMN04323123,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468836,not sorted,GSM1966555,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,262,174,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193776,GSM1966555,undifferentiated human embryonic stem cells,SRP067036
SRR2979248,RNA-Seq,51,PRJNA305280,SAMN04323124,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468837,not sorted,GSM1966556,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,307,199,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193773,GSM1966556,undifferentiated human embryonic stem cells,SRP067036
SRR2979249,RNA-Seq,51,PRJNA305280,SAMN04323222,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468838,not sorted,GSM1966557,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,332,200,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193775,GSM1966557,undifferentiated human embryonic stem cells,SRP067036
SRR2979250,RNA-Seq,51,PRJNA305280,SAMN04323215,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468839,not sorted,GSM1966558,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,325,182,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193774,GSM1966558,undifferentiated human embryonic stem cells,SRP067036
SRR2979251,RNA-Seq,51,PRJNA305280,SAMN04323216,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468840,not sorted,GSM1966559,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,263,154,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193772,GSM1966559,undifferentiated human embryonic stem cells,SRP067036
SRR2979252,RNA-Seq,51,PRJNA305280,SAMN04323217,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468841,not sorted,GSM1966560,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,299,167,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193771,GSM1966560,undifferentiated human embryonic stem cells,SRP067036
SRR2979253,RNA-Seq,51,PRJNA305280,SAMN04323218,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468842,not sorted,GSM1966561,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,213,120,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193770,GSM1966561,undifferentiated human embryonic stem cells,SRP067036
SRR2979254,RNA-Seq,51,PRJNA305280,SAMN04323219,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468843,not sorted,GSM1966562,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,255,143,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193769,GSM1966562,undifferentiated human embryonic stem cells,SRP067036
SRR2979255,RNA-Seq,51,PRJNA305280,SAMN04323220,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468844,not sorted,GSM1966563,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,305,170,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193768,GSM1966563,undifferentiated human embryonic stem cells,SRP067036
SRR2979256,RNA-Seq,51,PRJNA305280,SAMN04323221,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468845,not sorted,GSM1966564,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,241,135,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193767,GSM1966564,undifferentiated human embryonic stem cells,SRP067036
SRR2979257,RNA-Seq,51,PRJNA305280,SAMN04323223,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468846,not sorted,GSM1966565,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,198,111,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193578,GSM1966565,undifferentiated human embryonic stem cells,SRP067036
SRR2979258,RNA-Seq,51,PRJNA305280,SAMN04323224,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468847,not sorted,GSM1966566,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,335,200,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193766,GSM1966566,undifferentiated human embryonic stem cells,SRP067036
SRR2979259,RNA-Seq,51,PRJNA305280,SAMN04323225,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468848,not sorted,GSM1966567,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,550,333,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193765,GSM1966567,undifferentiated human embryonic stem cells,SRP067036
SRR2979260,RNA-Seq,51,PRJNA305280,SAMN04323226,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468849,not sorted,GSM1966568,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,218,123,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193764,GSM1966568,undifferentiated human embryonic stem cells,SRP067036
SRR2979261,RNA-Seq,51,PRJNA305280,SAMN04323227,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468850,not sorted,GSM1966569,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,215,119,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193763,GSM1966569,undifferentiated human embryonic stem cells,SRP067036
SRR2979262,RNA-Seq,51,PRJNA305280,SAMN04323228,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468851,not sorted,GSM1966570,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,241,136,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193762,GSM1966570,undifferentiated human embryonic stem cells,SRP067036
SRR2979263,RNA-Seq,51,PRJNA305280,SAMN04323229,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468852,not sorted,GSM1966571,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,166,93,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193760,GSM1966571,undifferentiated human embryonic stem cells,SRP067036
SRR2979264,RNA-Seq,51,PRJNA305280,SAMN04323230,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468853,not sorted,GSM1966572,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,218,122,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193761,GSM1966572,undifferentiated human embryonic stem cells,SRP067036
SRR2979265,RNA-Seq,51,PRJNA305280,SAMN04323231,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468854,not sorted,GSM1966573,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,215,120,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193579,GSM1966573,undifferentiated human embryonic stem cells,SRP067036
SRR2979266,RNA-Seq,51,PRJNA305280,SAMN04323232,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468855,not sorted,GSM1966574,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,185,104,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193580,GSM1966574,undifferentiated human embryonic stem cells,SRP067036
SRR2979267,RNA-Seq,51,PRJNA305280,SAMN04323233,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468856,not sorted,GSM1966575,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,159,89,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193759,GSM1966575,undifferentiated human embryonic stem cells,SRP067036
SRR2979268,RNA-Seq,51,PRJNA305280,SAMN04323234,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468857,not sorted,GSM1966576,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,447,267,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193758,GSM1966576,undifferentiated human embryonic stem cells,SRP067036
SRR2979269,RNA-Seq,51,PRJNA305280,SAMN04323235,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468858,not sorted,GSM1966577,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,403,239,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193757,GSM1966577,undifferentiated human embryonic stem cells,SRP067036
SRR2979270,RNA-Seq,51,PRJNA305280,SAMN04323236,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468859,not sorted,GSM1966578,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,211,119,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193756,GSM1966578,undifferentiated human embryonic stem cells,SRP067036
SRR2979271,RNA-Seq,51,PRJNA305280,SAMN04323237,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468860,not sorted,GSM1966579,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,253,145,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193755,GSM1966579,undifferentiated human embryonic stem cells,SRP067036
SRR2979272,RNA-Seq,51,PRJNA305280,SAMN04323238,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468861,not sorted,GSM1966580,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,235,131,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193754,GSM1966580,undifferentiated human embryonic stem cells,SRP067036
SRR2979273,RNA-Seq,51,PRJNA305280,SAMN04323239,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468862,not sorted,GSM1966581,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,252,146,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193753,GSM1966581,undifferentiated human embryonic stem cells,SRP067036
SRR2979274,RNA-Seq,51,PRJNA305280,SAMN04323240,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468863,not sorted,GSM1966582,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,256,144,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193752,GSM1966582,undifferentiated human embryonic stem cells,SRP067036
SRR2979275,RNA-Seq,51,PRJNA305280,SAMN04323241,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468864,not sorted,GSM1966583,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,204,114,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193751,GSM1966583,undifferentiated human embryonic stem cells,SRP067036
SRR2979276,RNA-Seq,51,PRJNA305280,SAMN04323242,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468865,not sorted,GSM1966584,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,190,106,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193749,GSM1966584,undifferentiated human embryonic stem cells,SRP067036
SRR2979277,RNA-Seq,51,PRJNA305280,SAMN04323243,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468866,not sorted,GSM1966585,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,228,127,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193750,GSM1966585,undifferentiated human embryonic stem cells,SRP067036
SRR2979278,RNA-Seq,51,PRJNA305280,SAMN04323244,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468867,not sorted,GSM1966586,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,414,249,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193748,GSM1966586,undifferentiated human embryonic stem cells,SRP067036
SRR2979279,RNA-Seq,51,PRJNA305280,SAMN04323155,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468868,not sorted,GSM1966587,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,476,284,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193581,GSM1966587,undifferentiated human embryonic stem cells,SRP067036
SRR2979280,RNA-Seq,51,PRJNA305280,SAMN04323156,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468869,not sorted,GSM1966588,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,270,152,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193747,GSM1966588,undifferentiated human embryonic stem cells,SRP067036
SRR2979281,RNA-Seq,51,PRJNA305280,SAMN04323157,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468870,not sorted,GSM1966589,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,269,155,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193746,GSM1966589,undifferentiated human embryonic stem cells,SRP067036
SRR2979282,RNA-Seq,51,PRJNA305280,SAMN04323158,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468871,not sorted,GSM1966590,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,267,149,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193745,GSM1966590,undifferentiated human embryonic stem cells,SRP067036
SRR2979283,RNA-Seq,51,PRJNA305280,SAMN04323159,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468872,not sorted,GSM1966591,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,267,150,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193744,GSM1966591,undifferentiated human embryonic stem cells,SRP067036
SRR2979284,RNA-Seq,51,PRJNA305280,SAMN04323160,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468873,not sorted,GSM1966592,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,241,135,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193743,GSM1966592,undifferentiated human embryonic stem cells,SRP067036
SRR2979285,RNA-Seq,51,PRJNA305280,SAMN04323161,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468874,not sorted,GSM1966593,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,197,111,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193742,GSM1966593,undifferentiated human embryonic stem cells,SRP067036
SRR2979286,RNA-Seq,51,PRJNA305280,SAMN04323162,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468875,not sorted,GSM1966594,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,208,117,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193741,GSM1966594,undifferentiated human embryonic stem cells,SRP067036
SRR2979287,RNA-Seq,51,PRJNA305280,SAMN04323163,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468876,not sorted,GSM1966595,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,310,187,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193740,GSM1966595,undifferentiated human embryonic stem cells,SRP067036
SRR2979288,RNA-Seq,51,PRJNA305280,SAMN04323164,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468877,not sorted,GSM1966596,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,155,95,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193739,GSM1966596,undifferentiated human embryonic stem cells,SRP067036
SRR2979289,RNA-Seq,51,PRJNA305280,SAMN04323165,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468878,not sorted,GSM1966597,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,229,151,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193738,GSM1966597,undifferentiated human embryonic stem cells,SRP067036
SRR2979290,RNA-Seq,51,PRJNA305280,SAMN04323166,GEO,public,sra,ncbi,ncbi.public,SRX1468879,not sorted,GSM1966598,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,214,123,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193737,GSM1966598,undifferentiated human embryonic stem cells,SRP067036
SRR2979291,RNA-Seq,51,PRJNA305280,SAMN04323167,GEO,public,sra,ncbi,ncbi.public,SRX1468880,not sorted,GSM1966599,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,193,128,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193736,GSM1966599,undifferentiated human embryonic stem cells,SRP067036
SRR2979292,RNA-Seq,51,PRJNA305280,SAMN04323168,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468881,not sorted,GSM1966600,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,240,141,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193734,GSM1966600,undifferentiated human embryonic stem cells,SRP067036
SRR2979293,RNA-Seq,51,PRJNA305280,SAMN04323169,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468882,not sorted,GSM1966601,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,206,138,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193735,GSM1966601,undifferentiated human embryonic stem cells,SRP067036
SRR2979294,RNA-Seq,51,PRJNA305280,SAMN04323170,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468883,not sorted,GSM1966602,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,235,154,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193733,GSM1966602,undifferentiated human embryonic stem cells,SRP067036
SRR2979295,RNA-Seq,51,PRJNA305280,SAMN04323171,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468884,not sorted,GSM1966603,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,219,132,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193732,GSM1966603,undifferentiated human embryonic stem cells,SRP067036
SRR2979296,RNA-Seq,51,PRJNA305280,SAMN04323172,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468885,not sorted,GSM1966604,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,265,153,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193731,GSM1966604,undifferentiated human embryonic stem cells,SRP067036
SRR2979297,RNA-Seq,51,PRJNA305280,SAMN04323173,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468886,not sorted,GSM1966605,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,286,180,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193730,GSM1966605,undifferentiated human embryonic stem cells,SRP067036
SRR2979298,RNA-Seq,51,PRJNA305280,SAMN04323174,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468887,not sorted,GSM1966606,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,299,178,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193729,GSM1966606,undifferentiated human embryonic stem cells,SRP067036
SRR2979299,RNA-Seq,51,PRJNA305280,SAMN04323175,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468888,not sorted,GSM1966607,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,239,153,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193728,GSM1966607,undifferentiated human embryonic stem cells,SRP067036
SRR2979300,RNA-Seq,51,PRJNA305280,SAMN04323176,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468889,not sorted,GSM1966608,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,204,115,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193727,GSM1966608,undifferentiated human embryonic stem cells,SRP067036
SRR2979301,RNA-Seq,51,PRJNA305280,SAMN04323177,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468890,not sorted,GSM1966609,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,243,137,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193582,GSM1966609,undifferentiated human embryonic stem cells,SRP067036
SRR2979302,RNA-Seq,51,PRJNA305280,SAMN04323178,GEO,public,sra,ncbi,ncbi.public,SRX1468891,not sorted,GSM1966610,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,280,159,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193726,GSM1966610,undifferentiated human embryonic stem cells,SRP067036
SRR2979303,RNA-Seq,51,PRJNA305280,SAMN04323179,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468892,not sorted,GSM1966611,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,348,194,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193725,GSM1966611,undifferentiated human embryonic stem cells,SRP067036
SRR2979304,RNA-Seq,51,PRJNA305280,SAMN04323180,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1468893,not sorted,GSM1966612,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,319,179,Homo sapiens,passage 30-35,ILLUMINA,2016-07-22T00:00:00Z,SRS1193724,GSM1966612,undifferentiated human embryonic stem cells,SRP067036
